"b24_conduct_check_attempts","5"
"b24_doc_delay_ms","700"
"default_currency","KGS"
"default_responsible_id","1"
"default_store_from_id","1"
"default_store_to_id","1"
"sync_batch_limit","100"
"sync_cycle_last_run_json","{""ok"":true,""chunk"":30,""store_id"":1,""stock"":{""processed"":30,""errors"":30,""offset_before"":0,""offset_after"":30,""total"":284},""price_push"":{""processed"":30,""errors"":0,""offset_before"":0,""offset_after"":30,""total"":52},""price_pull_check"":{""checked"":50,""conflicts"":13"
"sync_cycle_price_pull_start","50"
"sync_cycle_price_push_offset","30"
"sync_cycle_stock_offset","30"
"usd_rate","88.0000"
"usd_to_kgs_rate","87.5"
"173","LLumar S CL SR PS 8 (1,52)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"677","19",NULL,"sent",NULL,"2026-04-29 23:47:12","0.00"
"174","LLumar S CL SR PS 8 (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"681","19",NULL,"sent",NULL,"2026-04-29 23:47:13","0.00"
"175","LLumar S CL SR PS 4 (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"685","19",NULL,"sent",NULL,"2026-04-29 23:47:13","0.00"
"176","LLumar S CL SR PS 4 (1,524)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"689","19",NULL,"sent",NULL,"2026-04-29 23:47:13","0.00"
"177","LLumar AU 85 UV SR HPR","50.00","35000.00","35000.00","35000.00","35000.00",NULL,NULL,"1166.67",NULL,"693","19",NULL,"sent",NULL,"2026-04-29 23:47:14","0.00"
"178","LLumar N 1020 SR PS 4","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"697","19",NULL,"sent",NULL,"2026-04-29 23:47:14","0.00"
"179","LLumar N1020 SR CDF","50.00","40512.50",NULL,"13125.00","13125.00",NULL,NULL,"0.00",NULL,"701","19",NULL,"sent",NULL,"2026-04-29 23:47:15","0.00"
"180","LLumar S SI 20 SR PS 4","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"705","19",NULL,"sent",NULL,"2026-04-29 23:47:15","0.00"
"181","LLumar NRM SFD SR HPR горошек","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"709","19",NULL,"sent",NULL,"2026-04-29 23:47:16","0.00"
"182","LLumar FROSTED SPARKLE","50.00",NULL,NULL,"17500.00","17500.00",NULL,NULL,"0.00",NULL,"713","19",NULL,"sent",NULL,"2026-04-29 23:47:16","0.00"
"183","LLumar RM PS 2 Зерк","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"717","19",NULL,"sent",NULL,"2026-04-29 23:47:17","0.00"
"184","LLumar NR M B PS 2 бронз","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"721","19",NULL,"sent",NULL,"2026-04-29 23:47:17","0.00"
"185","LLumar NR M PS 2 Белая","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"725","19",NULL,"sent",NULL,"2026-04-29 23:47:18","0.00"
"186","LLumar LE 35 SR CDF","50.00","42875.00",NULL,NULL,"52500.00",NULL,NULL,"0.00",NULL,"729","19",NULL,"sent",NULL,"2026-04-29 23:47:18","0.00"
"187","LLumar LE 50","50.00","42875.00",NULL,NULL,"52500.00",NULL,NULL,"0.00",NULL,"733","19",NULL,"sent",NULL,"2026-04-29 23:47:19","0.00"
"188","LLumar R 35 SR HPR","50.00",NULL,NULL,"13125.00","13125.00",NULL,NULL,"0.00",NULL,"737","19",NULL,"sent",NULL,"2026-04-29 23:47:19","0.00"
"189","LLumar R 20 SR CDF 1,52","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"741","19",NULL,"sent",NULL,"2026-04-29 23:47:20","0.00"
"190","LLumar R 20 SR CDF 1,83","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"745","19",NULL,"sent",NULL,"2026-04-29 23:47:20","0.00"
"191","LUXFIL SAFETY 2 light","50.00","3237.50","525.00","3850.00",NULL,NULL,NULL,"7437.50",NULL,"749","19",NULL,"sent",NULL,"2026-04-29 23:47:21","0.00"
"192","LUXFIL SAFETY 4  light","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"753","19",NULL,"sent",NULL,"2026-04-29 23:47:21","0.00"
"193","LUXFIL SAFETY 8  light","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"757","19",NULL,"sent",NULL,"2026-04-29 23:47:22","0.00"
"194","LUXFIL SAFETY 12  light","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"761","19",NULL,"sent",NULL,"2026-04-29 23:47:22","0.00"
"195","LUXFIL SAFETY 4 (1,83)  light","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"765","19",NULL,"sent",NULL,"2026-04-29 23:47:23","0.00"
"196","LUXFIL SAFETY 8 (1,83)  light","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"769","19",NULL,"sent",NULL,"2026-04-29 23:47:23","0.00"
"197","LUXFIL SAFETY 12 (1,83)  light","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"773","19",NULL,"sent",NULL,"2026-04-29 23:47:23","0.00"
"198","Luxfil Silver Safety 4 mil 15%","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"777","19",NULL,"sent",NULL,"2026-04-29 23:47:24","0.00"
"199","Luxfil Safety 2 mil(1,524 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"781","19",NULL,"sent",NULL,"2026-04-29 23:47:24","0.00"
"200","Luxfil Safety 2 mil(1,83 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"785","19",NULL,"sent",NULL,"2026-04-29 23:47:25","0.00"
"201","Luxfil Safety 4 mil(1,524х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"789","19",NULL,"sent",NULL,"2026-04-29 23:47:25","0.00"
"202","Luxfil Safety 4 mil (1,83х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"793","19",NULL,"sent",NULL,"2026-04-29 23:47:26","0.00"
"203","Luxfil Safety 7 mil(1,524 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"797","19",NULL,"sent",NULL,"2026-04-29 23:47:26","0.00"
"204","Luxfil Safety 7 mil (1,83х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"801","19",NULL,"sent",NULL,"2026-04-29 23:47:27","0.00"
"205","Luxfil Safety 12 mil (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"805","19",NULL,"sent",NULL,"2026-04-29 23:47:27","0.00"
"206","Luxfil Safety 12 mil (1,524)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"809","19",NULL,"sent",NULL,"2026-04-29 23:47:28","0.00"
"207","Luxfil Safety 11 mil (1,524)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"813","19",NULL,"sent",NULL,"2026-04-29 23:47:28","0.00"
"208","Luxfil Safety 11 mil (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"817","19",NULL,"sent",NULL,"2026-04-29 23:47:29","0.00"
"209","Luxfil Safety Ceramic Super IR 7080 Green","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"821","19",NULL,"sent",NULL,"2026-04-29 23:47:29","0.00"
"210","Luxfil Safety Ceramic Super IR 7080 BLUE","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"825","19",NULL,"sent",NULL,"2026-04-29 23:47:30","0.00"
"211","Luxfil R GREY 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"829","19",NULL,"sent",NULL,"2026-04-29 23:47:30","0.00"
"212","Luxfil R ORANGE 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"833","19",NULL,"sent",NULL,"2026-04-29 23:47:31","0.00"
"213","Luxfil R RED 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"837","19",NULL,"sent",NULL,"2026-04-29 23:47:31","0.00"
"214","Luxfil R PINK 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"841","19",NULL,"sent",NULL,"2026-04-29 23:47:32","0.00"
"215","Luxfil R GREEN 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"845","19",NULL,"sent",NULL,"2026-04-29 23:47:32","0.00"
"216","Luxfil R BLUE 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"849","19",NULL,"sent",NULL,"2026-04-29 23:47:33","0.00"
"217","Luxfil R GOLD 10","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"853","19",NULL,"sent",NULL,"2026-04-29 23:47:33","0.00"
"218","Luxfil HP BRONZE 30","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"857","19",NULL,"sent",NULL,"2026-04-29 23:47:33","0.00"
"219","Luxfil HP BLUE 30","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"861","19",NULL,"sent",NULL,"2026-04-29 23:47:34","0.00"
"220","Luxfil HP GREEN 30","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"865","19",NULL,"sent",NULL,"2026-04-29 23:47:34","0.00"
"221","Luxfil Ceramic 90","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"869","19",NULL,"sent",NULL,"2026-04-29 23:47:35","0.00"
"222","Luxfil Illision(1,524 х30м) ext наружная","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"873","19",NULL,"sent",NULL,"2026-04-29 23:47:35","0.00"
"223","Luxfil Illision(1,524 х30м) int внутрен","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"877","19",NULL,"sent",NULL,"2026-04-29 23:47:36","0.00"
"224","Luxfil R Silver 05(1,524х 30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"881","19",NULL,"sent",NULL,"2026-04-29 23:47:36","0.00"
"225","Luxfil R Silver 05(1,524х 60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"885","19",NULL,"sent",NULL,"2026-04-29 23:47:37","0.00"
"226","Luxfil R Silver 05(1,83х 30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"893","19",NULL,"sent",NULL,"2026-04-29 23:47:37","0.00"
"227","Luxfil R Silver 05(1,83х 60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"897","19",NULL,"sent",NULL,"2026-04-29 23:47:38","0.00"
"228","Luxfil Silver 05 EXT 2 mil (1,525 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"901","19",NULL,"sent",NULL,"2026-04-29 23:47:38","0.00"
"229","Luxfil Silver 05 EXT 2 mil (1,83 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"905","19",NULL,"sent",NULL,"2026-04-29 23:47:39","0.00"
"230","Luxfil Silver 05 EXT 2 mil (1,83 х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"909","19",NULL,"sent",NULL,"2026-04-29 23:47:39","0.00"
"231","Luxfil Silver 05 EXT 4 mil (1,52 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"913","19",NULL,"sent",NULL,"2026-04-29 23:47:40","0.00"
"232","Luxfil Silver 15 EXT 3 mil (1,525 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"917","19",NULL,"sent",NULL,"2026-04-29 23:47:40","0.00"
"233","Luxfil Silver 15 EXT 2 mil (1,525 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"921","19",NULL,"sent",NULL,"2026-04-29 23:47:41","0.00"
"234","Luxfil Silver 15 EXT 2 mil (1,83 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"925","19",NULL,"sent",NULL,"2026-04-29 23:47:41","0.00"
"235","Luxfil Silver 15 EXT 2 mil (1,83 х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"929","19",NULL,"sent",NULL,"2026-04-29 23:47:42","0.00"
"236","Luxfil Silver 15 EXT 4 mil(1,525 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"933","19",NULL,"sent",NULL,"2026-04-29 23:47:42","0.00"
"237","Luxfil R silver 15(1,524х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"937","19",NULL,"sent",NULL,"2026-04-29 23:47:42","0.00"
"238","Luxfil R  silver 15(1,525х 60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"941","19",NULL,"sent",NULL,"2026-04-29 23:47:43","0.00"
"239","Luxfil R silver 15(1,83х30м) ","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"945","19",NULL,"sent",NULL,"2026-04-29 23:47:43","0.00"
"240","Luxfil R silver 15(1,83х30м) ","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"949","19",NULL,"sent",NULL,"2026-04-29 23:47:44","0.00"
"241","Luxfil R silver 15(1,83х 60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"953","19",NULL,"sent",NULL,"2026-04-29 23:47:44","0.00"
"242","Luxfil R silver 35 (1,525 х30м) ","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"957","19",NULL,"sent",NULL,"2026-04-29 23:47:45","0.00"
"243","Luxfil R silver 35 (1,83 х30м) ","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"961","19",NULL,"sent",NULL,"2026-04-29 23:47:45","0.00"
"244","Luxfil R silver 50 (1,525 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"965","19",NULL,"sent",NULL,"2026-04-29 23:47:46","0.00"
"245","Luxfil silver bronze 20 (1,524 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"969","19",NULL,"sent",NULL,"2026-04-29 23:47:46","0.00"
"246","Luxfil silver bronze 20 (1,524 х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"973","19",NULL,"sent",NULL,"2026-04-29 23:47:47","0.00"
"247","Luxfil silver bronze 10 (1,524 х30м) ","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"977","19",NULL,"sent",NULL,"2026-04-29 23:47:47","0.00"
"248","Luxfil Silver Blue P","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"981","19",NULL,"sent",NULL,"2026-04-29 23:47:48","0.00"
"249","Luxfil Silver Blue 20 (1,524 х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"985","19",NULL,"sent",NULL,"2026-04-29 23:47:48","0.00"
"250","Luxfil Silver Blue 20 (1,524 х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"989","19",NULL,"sent",NULL,"2026-04-29 23:47:49","0.00"
"251","Luxfil Silver Out (1,52 x 30 m)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"993","19",NULL,"sent",NULL,"2026-04-29 23:47:49","0.00"
"252","Luxfil Black Out(1,524  х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"997","19",NULL,"sent",NULL,"2026-04-29 23:47:50","0.00"
"253","Luxfil White Out(1,524  х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1001","19",NULL,"sent",NULL,"2026-04-29 23:47:50","0.00"
"254","Luxfil Deco 18 (горош)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1005","19",NULL,"sent",NULL,"2026-04-29 23:47:51","0.00"
"255","Luxfil Deco 1 (1,524  х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1009","19",NULL,"sent",NULL,"2026-04-29 23:47:51","0.00"
"256","Luxfil Deco 17 (1,524  х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1013","19",NULL,"sent",NULL,"2026-04-29 23:47:52","0.00"
"257","Luxfil Deco INT UV 003(1,525 х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1017","19",NULL,"sent",NULL,"2026-04-29 23:47:52","0.00"
"258","Luxfil Deco 22(1,524  х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1021","19",NULL,"sent",NULL,"2026-04-29 23:47:53","0.00"
"259","LUXFIL DECO 12 (60м) Китай","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1025","19",NULL,"sent",NULL,"2026-04-29 23:47:53","0.00"
"260","Luxfil White Matte мат белая(1,524х30м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1029","19",NULL,"sent",NULL,"2026-04-29 23:47:54","0.00"
"261","Luxfil White Matte мат белая(1,524х60м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1033","19",NULL,"sent",NULL,"2026-04-29 23:47:54","0.00"
"262","Luxfil White Matte мат белая(1,83х30м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1037","19",NULL,"sent",NULL,"2026-04-29 23:47:55","0.00"
"263","Luxfil White Matte мат белая(1,83х60м)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1041","19",NULL,"sent",NULL,"2026-04-29 23:47:55","0.00"
"264","Luxfil Red Matte(1,524х30м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1045","19",NULL,"sent",NULL,"2026-04-29 23:47:55","0.00"
"265","Luxfil Red Matte(1,524х60м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1049","19",NULL,"sent",NULL,"2026-04-29 23:47:56","0.00"
"266","Luxfil Bronze Matte(1,524х30м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1053","19",NULL,"sent",NULL,"2026-04-29 23:47:57","0.00"
"267","Luxfil Blue matte(1,524х60м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1057","19",NULL,"sent",NULL,"2026-04-29 23:47:57","0.00"
"268","Luxfil Blue matte(1,524х30м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1061","19",NULL,"sent",NULL,"2026-04-29 23:47:57","0.00"
"269","Luxfil Green matte(1,524х60м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1065","19",NULL,"sent",NULL,"2026-04-29 23:47:58","0.00"
"270","Luxfil Green matte(1,524х30м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1069","19",NULL,"sent",NULL,"2026-04-29 23:47:58","0.00"
"271","Luxfil GREY MATTE(1,524х60 м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1073","19",NULL,"sent",NULL,"2026-04-29 23:47:59","0.00"
"272","Luxfil GREY MATTE(1,524х30 м п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1077","19",NULL,"sent",NULL,"2026-04-29 23:47:59","0.00"
"273","Luxfil Silver matte (1,524х30м  п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1081","19",NULL,"sent",NULL,"2026-04-29 23:48:00","0.00"
"274","Luxfil Silver bronze matte (1,524х30м  п)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1085","19",NULL,"sent",NULL,"2026-04-29 23:48:00","0.00"
"275","ASWF 4mil Silver 20 (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1089","19",NULL,"sent",NULL,"2026-04-29 23:48:01","0.00"
"276","ASWF 8mil Silver 20 (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1093","19",NULL,"sent",NULL,"2026-04-29 23:48:01","0.00"
"277","ASWF Natur 20 (1,83 )","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1097","19",NULL,"sent",NULL,"2026-04-29 23:48:02","0.00"
"278","ASWF Sky 10 (1,524)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1101","19",NULL,"sent",NULL,"2026-04-29 23:48:02","0.00"
"279","ASWF Sky 10 (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1105","19",NULL,"sent",NULL,"2026-04-29 23:48:03","0.00"
"280","ASWF Sky 20 (1,524)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1109","19",NULL,"sent",NULL,"2026-04-29 23:48:03","0.00"
"281","ASWF Sky 20 (1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1113","19",NULL,"sent",NULL,"2026-04-29 23:48:04","0.00"
"282","ASWF Illision(1,83)","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,"1117","19",NULL,"sent",NULL,"2026-04-29 23:48:04","0.00"
"283","ASWF Bronze Matte","50.00","0.00","0.00","15750.00","15750.00",NULL,NULL,"0.00",NULL,"1121","19",NULL,"sent",NULL,"2026-04-29 23:48:05","0.00"
"284","ASWF Grey Matte","50.00","0.00","0.00","15312.50","15750.00",NULL,NULL,"0.00",NULL,"1125","19",NULL,"sent",NULL,"2026-04-29 23:48:05","0.00"
"285","ASWF Silver Matte","50.00","0.00","0.00","15750.00","15750.00",NULL,NULL,"0.00",NULL,"1129","19",NULL,"sent",NULL,"2026-04-29 23:48:06","0.00"
"286","ASWF DLR 45","30.00","80000.00",NULL,NULL,NULL,NULL,NULL,"2666.67",NULL,"1133","19",NULL,"sent",NULL,"2026-04-29 23:48:06","0.00"
"287","ASWF DLR 75","30.00","85000.00","90000.00",NULL,NULL,NULL,NULL,"3000.00",NULL,"1137","19",NULL,"sent",NULL,"2026-04-29 23:48:07","0.00"
"288","Тест","30.00","8800.00",NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,"pending",NULL,NULL,"0.00"
"289","Товар #289","30.00",NULL,NULL,NULL,NULL,NULL,NULL,"0.00",NULL,NULL,NULL,NULL,"pending",NULL,NULL,"0.00"
"290","тест 2","30.00","0.00","0.00","0.00","0.00","0.00","0.00","8000.00",NULL,"1143",NULL,NULL,"sent",NULL,"2026-04-29 23:48:07","0.00"
"126","2","30.00","0.00","0.00","0.00","written_off","0",NULL,NULL,"0.0000"
"127","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"128","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"129","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"130","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"131","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"132","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"133","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"134","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"135","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"136","2","30.00","0.00","0.00","0.00","waste","0",NULL,NULL,"0.0000"
"137","2","30.00","15.00","0.00","0.00","active","0",NULL,NULL,"0.0000"
"138","2","30.00","30.00","0.00","0.00","active","0",NULL,NULL,"0.0000"
"139","4","15.00","0.00","0.00","0.10","sold","0",NULL,NULL,"0.0000"
"140","4","15.00","0.00","0.00","0.10","sold","0",NULL,NULL,"0.0000"
"141","4","15.00","0.00","0.00","0.10","sold","0",NULL,NULL,"0.0000"
"142","4","15.00","0.00","0.00","0.10","sold","0",NULL,NULL,"0.0000"
"143","4","15.00","0.00","0.00","0.10","sold","0",NULL,NULL,"0.0000"
"144","4","15.00","0.00","0.00","0.10","sold","0",NULL,NULL,"0.0000"
"145","4","15.00","0.00","0.00","0.10","waste","0",NULL,NULL,"0.0000"
"146","4","15.00","0.00","0.00","0.10","waste","0",NULL,NULL,"0.0000"
"147","4","15.00","0.00","0.00","0.10","waste","0",NULL,NULL,"0.0000"
"148","4","15.00","0.00","0.00","0.10","waste","0",NULL,NULL,"0.0000"
"149","4","15.00","0.00","0.00","0.10","waste","0",NULL,NULL,"0.0000"
"150","4","15.00","0.00","0.00","0.10","waste","0",NULL,NULL,"0.0000"
"151","4","15.00","1.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"152","4","15.00","15.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"153","4","15.00","15.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"154","4","15.00","15.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"155","4","15.00","15.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"156","4","15.00","15.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"157","4","15.00","15.00","0.00","0.10","active","0",NULL,NULL,"0.0000"
"162","41","30.00","10.00","0.00","0.50","cut","0",NULL,NULL,"0.0000"
"163","43","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"164","286","30.00","10.00","0.00","0.50","cut","0",NULL,NULL,"0.0000"
"165","286","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"166","286","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"167","287","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"168","287","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"169","35","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"170","35","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"171","142","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"172","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"173","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"174","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"175","285","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"176","285","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"177","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"178","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"179","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"180","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"181","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"182","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"183","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"184","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"185","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"186","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"187","41","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
"188","40","30.00","30.00","0.00","0.50","active","0",NULL,NULL,"0.0000"
